number,weather_main,weather_description,weather_id,weather_icon,position_lat,position_long,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,clouds_all,last_update,sys_type,sys_id,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod
410,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.84,283.39,283.47,284.03,1004,93,5000,4.92,270,75,"2024-03-13 14:30:12",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
411,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.37,282.88,282.68,283.51,1004,93,6000,5.66,270,75,"2024-03-13 15:01:49",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
412,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.24,282.79,282.51,283.36,1003,95,6000,5.66,270,75,"2024-03-13 15:31:22",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
413,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.32,282.77,282.51,283.85,1003,91,6000,4.12,280,75,"2024-03-13 16:00:42",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
414,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.11,280.83,282.51,283.85,1003,91,4000,4.63,280,75,"2024-03-13 16:31:55",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
415,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.55,280.14,281.51,283.29,1004,92,4000,4.63,260,75,"2024-03-13 17:01:01",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
416,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.52,279.9,281.51,283.29,1004,91,9000,5.14,270,75,"2024-03-13 17:28:02",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
417,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.03,279.49,281.51,282.73,1003,92,7000,4.63,270,75,"2024-03-13 17:59:21",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
418,Clouds,"broken clouds",803,04n,53.344,-6.2672,282,279.94,281.51,282.73,1004,92,7000,3.6,270,75,"2024-03-13 18:30:01",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
419,Clouds,"broken clouds",803,04n,53.344,-6.2672,282.01,280.24,281.51,282.73,1004,91,8000,3.09,260,75,"2024-03-13 19:01:57",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
420,Rain,"moderate rain",501,10n,53.344,-6.2672,281.83,279.73,280.68,282.18,1004,91,8000,3.6,260,75,"2024-03-13 19:31:53",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
421,Rain,"heavy intensity rain",502,10n,53.344,-6.2672,281.65,279.51,280.68,282.18,1004,91,8000,3.6,260,75,"2024-03-13 19:59:13",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
422,Rain,"light rain",500,10n,53.344,-6.2672,281.65,281.04,280.68,282.18,1004,92,8000,1.54,240,75,"2024-03-13 20:31:43",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
423,Rain,"moderate rain",501,10n,53.344,-6.2672,281.65,281.04,280.68,282.18,1004,92,8000,1.54,240,75,"2024-03-13 20:59:00",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
424,Clouds,"broken clouds",803,04n,53.344,-6.2672,281.65,281.65,280.68,282.18,1004,92,6000,1.03,0,75,"2024-03-13 21:32:01",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
425,Clouds,"broken clouds",803,04n,53.344,-6.2672,281.64,281.64,281.11,282.18,1004,91,6000,1.03,0,75,"2024-03-13 22:00:16",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
426,Clouds,"broken clouds",803,04n,53.344,-6.2672,281.65,280.15,280.86,282.18,1004,92,6000,2.57,120,75,"2024-03-13 22:32:12",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
427,Drizzle,"light intensity drizzle",300,09n,53.344,-6.2672,282.01,280.96,280.86,282.73,1003,92,2000,2.06,140,75,"2024-03-13 23:02:03",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
428,Drizzle,"light intensity drizzle rain",310,09n,53.344,-6.2672,281.82,280.35,280.86,282.73,1003,93,2200,2.57,100,75,"2024-03-13 23:29:02",2,2016139,IE,"2024-03-13 06:43:44","2024-03-13 18:25:19",0,2964574,Dublin,200
429,Drizzle,"light intensity drizzle rain",310,09n,53.344,-6.2672,282.01,279.69,280.86,282.73,1002,92,3500,4.12,90,75,"2024-03-14 00:01:28",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
430,Rain,"light rain",500,10n,53.344,-6.2672,281.75,279.64,280.51,282.18,1002,93,6000,3.6,70,75,"2024-03-14 00:31:04",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
431,Drizzle,"light intensity drizzle",300,09n,53.344,-6.2672,281.45,279.27,280.51,282.18,1002,93,3000,3.6,80,75,"2024-03-14 01:00:16",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
432,Drizzle,"light intensity drizzle rain",310,09n,53.344,-6.2672,281.44,279.26,280.51,282.18,1001,93,4000,3.6,90,75,"2024-03-14 01:28:01",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
433,Drizzle,"light intensity drizzle rain",310,09n,53.344,-6.2672,281.42,279.53,280.51,282.18,1001,93,3000,3.09,80,75,"2024-03-14 02:01:28",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
434,Drizzle,"light intensity drizzle rain",310,09n,53.344,-6.2672,281.57,279.71,280.51,282.52,1000,93,3000,3.09,60,75,"2024-03-14 02:32:02",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
435,Drizzle,"light intensity drizzle rain",310,09n,53.344,-6.2672,281.57,279.71,280.51,282.52,1000,94,2000,3.09,60,75,"2024-03-14 02:59:48",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
436,Rain,"light rain",500,10n,53.344,-6.2672,281.86,279.07,280.51,284.8,999,95,2500,5.14,200,75,"2024-03-14 03:28:01",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
437,Rain,"light rain",500,10n,53.344,-6.2672,281.97,279.21,280.51,284.8,999,95,3000,5.14,200,75,"2024-03-14 03:58:38",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
438,Drizzle,"light intensity drizzle rain",310,09n,53.344,-6.2672,282.47,279.47,281.51,284.8,998,95,3000,6.17,200,75,"2024-03-14 04:29:12",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
439,Rain,"light rain",500,10n,53.344,-6.2672,283.24,282.79,282.51,283.85,998,95,8000,3.58,206,75,"2024-03-14 05:00:03",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
440,Rain,"light rain",500,10n,53.344,-6.2672,284.16,283.77,283.51,284.96,998,94,10000,8.75,210,75,"2024-03-14 05:31:45",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
441,Rain,"light rain",500,10n,53.344,-6.2672,284.53,284.15,283.89,285.51,997,93,7000,8.75,210,75,"2024-03-14 05:59:07",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
442,Rain,"light rain",500,10n,53.344,-6.2672,284.53,284.13,283.89,285.51,997,92,9000,8.75,210,75,"2024-03-14 06:31:27",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
443,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.2,283.71,282.52,285.51,997,90,10000,6.69,200,75,"2024-03-14 07:02:01",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
444,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.24,283.73,282.52,285.51,997,89,10000,8.75,210,75,"2024-03-14 07:29:06",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
445,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.43,283.91,282.52,285.51,997,88,10000,5.66,200,75,"2024-03-14 08:00:03",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
446,Rain,"moderate rain",501,10d,53.344,-6.2672,284.64,284.12,283.89,285.51,997,87,10000,7.2,210,75,"2024-03-14 08:29:11",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
447,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.71,284.19,283.89,285.51,996,87,10000,9.26,210,75,"2024-03-14 08:55:12",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
448,Clouds,"broken clouds",803,04d,53.344,-6.2672,285.13,284.66,284.44,286.07,996,87,10000,10.29,200,75,"2024-03-14 09:31:45",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
449,Clouds,"scattered clouds",802,03d,53.344,-6.2672,285.83,285.37,284.8,287.18,998,85,10000,7.72,190,40,"2024-03-14 09:59:02",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
450,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.06,285.65,285.14,286.8,998,86,10000,8.23,190,75,"2024-03-14 10:31:30",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
451,Drizzle,"light intensity drizzle",300,09d,53.344,-6.2672,286.36,285.93,285.14,287.18,998,84,10000,8.23,190,75,"2024-03-14 10:59:00",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
452,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.23,285.84,285.36,286.8,995,86,10000,6.69,200,75,"2024-03-14 11:31:09",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
453,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.33,285.98,285.68,286.8,995,87,10000,6.69,200,75,"2024-03-14 11:58:23",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
454,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.87,286.49,285.68,287.73,995,84,10000,8.75,210,75,"2024-03-14 12:30:04",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
455,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.83,286.47,283.64,287.77,995,85,10000,8.23,210,75,"2024-03-14 12:58:48",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
456,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.16,285.76,284.19,287.68,994,86,10000,9.26,210,75,"2024-03-14 13:28:01",1,1565,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
457,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.33,285.95,284.75,287.68,994,86,10000,8.75,210,75,"2024-03-14 13:59:45",1,1565,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
458,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.92,286.52,285.3,287.68,994,83,10000,8.23,210,75,"2024-03-14 14:30:13",1,1565,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
459,Clouds,"broken clouds",803,04d,53.344,-6.2672,287.08,286.67,285.86,287.68,994,82,10000,7.72,210,75,"2024-03-14 14:59:04",1,1565,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
460,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.64,286.21,285.3,287.51,993,83,10000,8.23,210,75,"2024-03-14 15:30:53",1,1565,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
461,Clouds,"broken clouds",803,04d,53.344,-6.2672,287.19,286.76,284.75,288.33,993,81,10000,8.23,210,75,"2024-03-14 15:58:50",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
462,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.76,286.32,284.75,287.68,993,82,10000,8.23,210,75,"2024-03-14 16:32:01",1,1565,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
463,Clouds,"broken clouds",803,04d,53.344,-6.2672,287.29,286.85,284.75,287.91,992,80,10000,8.23,210,75,"2024-03-14 16:58:33",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
464,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.8,286.36,284.19,287.51,992,82,10000,8.23,210,75,"2024-03-14 17:32:17",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
465,Clouds,"broken clouds",803,04d,53.344,-6.2672,286.9,286.39,285.91,287.36,992,79,10000,8.23,210,75,"2024-03-14 17:58:07",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
466,Clouds,"broken clouds",803,04n,53.344,-6.2672,286.68,286.15,285.68,287.18,993,79,10000,6.69,210,75,"2024-03-14 18:29:34",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
467,Clouds,"broken clouds",803,04n,53.344,-6.2672,286.03,285.51,285.36,286.62,993,82,10000,5.66,210,75,"2024-03-14 19:01:43",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
468,Clouds,"broken clouds",803,04n,53.344,-6.2672,285.92,285.37,285.36,286.62,993,81,10000,7.72,210,75,"2024-03-14 19:29:28",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
469,Clouds,"broken clouds",803,04n,53.344,-6.2672,285.65,285.12,284.51,286.14,993,83,10000,7.72,210,75,"2024-03-14 19:59:06",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
470,Clouds,"broken clouds",803,04n,53.344,-6.2672,285.37,284.79,284.51,286.62,993,82,10000,6.17,210,75,"2024-03-14 20:32:02",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
471,Clouds,"broken clouds",803,04n,53.344,-6.2672,285.32,284.68,284.03,286.62,995,80,10000,6.17,210,75,"2024-03-14 21:02:01",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
472,Clouds,"broken clouds",803,04n,53.344,-6.2672,285.34,284.68,284.03,286.62,995,79,10000,8.23,210,75,"2024-03-14 21:29:39",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
473,Rain,"light rain",500,10n,53.344,-6.2672,284.94,284.32,283.64,285.58,995,82,10000,6.69,210,75,"2024-03-14 22:00:01",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
474,Rain,"light rain",500,10n,53.344,-6.2672,284.56,283.87,284.19,284.96,993,81,10000,9.26,210,75,"2024-03-14 22:28:00",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
475,Clouds,"broken clouds",803,04n,53.344,-6.2672,284.17,283.52,283.51,284.96,993,84,10000,7.72,200,75,"2024-03-14 23:01:41",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
476,Rain,"light rain",500,10n,53.344,-6.2672,284.34,283.71,283.64,284.96,992,84,10000,11.32,210,75,"2024-03-14 23:31:37",2,2016139,IE,"2024-03-14 06:41:19","2024-03-14 18:27:09",0,2964574,Dublin,200
477,Clouds,"broken clouds",803,04n,53.344,-6.2672,284.44,283.82,283.89,284.96,992,84,10000,7.2,220,75,"2024-03-15 00:00:01",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
478,Drizzle,"light intensity drizzle rain",310,09n,53.344,-6.2672,284.31,283.73,283.68,284.96,992,86,10000,10.29,220,75,"2024-03-15 00:27:37",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
479,Clouds,"broken clouds",803,04n,53.344,-6.2672,284.22,283.68,283.51,284.96,993,88,10000,6.17,230,75,"2024-03-15 01:01:16",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
480,Clouds,"broken clouds",803,04n,53.344,-6.2672,284.24,283.73,283.51,284.96,993,89,10000,10.29,230,75,"2024-03-15 01:30:13",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
481,Clouds,"broken clouds",803,04n,53.344,-6.2672,284.17,283.65,283.51,284.96,993,89,10000,10.29,230,75,"2024-03-15 01:59:01",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
482,Clouds,"broken clouds",803,04n,53.344,-6.2672,284.17,283.6,283.51,284.96,993,87,10000,8.75,240,75,"2024-03-15 02:30:10",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
483,Clouds,"broken clouds",803,04n,53.344,-6.2672,284.37,283.74,283.89,284.96,994,84,10000,7.2,240,75,"2024-03-15 03:02:18",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
484,Clouds,"broken clouds",803,04n,53.344,-6.2672,283.81,283.15,283.33,284.4,994,85,10000,10.8,240,75,"2024-03-15 03:30:54",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
485,Clouds,"broken clouds",803,04n,53.344,-6.2672,283.82,283.14,283.33,284.4,994,84,10000,6.17,240,75,"2024-03-15 04:01:06",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
486,Clouds,"broken clouds",803,04n,53.344,-6.2672,283.36,282.66,282.51,284.24,994,85,10000,10.29,240,75,"2024-03-15 04:29:01",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
487,Clouds,"broken clouds",803,04n,53.344,-6.2672,283.15,279.3,282.51,284.24,994,84,10000,10.29,240,75,"2024-03-15 04:59:02",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
488,Clouds,"broken clouds",803,04n,53.344,-6.2672,282.94,279.62,282.51,284.24,995,84,10000,7.72,240,75,"2024-03-15 05:28:52",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
489,Clouds,"broken clouds",803,04n,53.344,-6.2672,282.94,279.62,282.51,283.85,995,85,10000,7.72,240,75,"2024-03-15 05:59:06",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
490,Clouds,"broken clouds",803,04n,53.344,-6.2672,282.58,279.3,282.22,283.13,995,86,10000,7.2,250,75,"2024-03-15 06:28:47",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
491,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.54,279.92,282.22,283.29,996,84,10000,5.14,240,75,"2024-03-15 07:01:41",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
492,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.27,278.9,281.68,282.58,996,87,10000,7.2,240,75,"2024-03-15 07:31:45",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
493,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.18,278.78,281.51,282.73,997,88,6000,7.2,240,75,"2024-03-15 07:59:06",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
494,Clouds,"broken clouds",803,04d,53.344,-6.2672,281.97,278.84,281.51,283.13,998,90,7000,6.17,250,75,"2024-03-15 08:30:50",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
495,Mist,mist,701,50d,53.344,-6.2672,282.17,278.77,281.51,283.29,998,90,4500,7.2,270,75,"2024-03-15 08:57:57",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
496,Drizzle,"light intensity drizzle",300,09d,53.344,-6.2672,282.12,278.86,281.41,283.29,999,90,6000,6.69,310,75,"2024-03-15 09:30:00",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
497,Clouds,"broken clouds",803,04d,53.344,-6.2672,281.94,278.63,280.68,283.69,1000,89,10000,6.69,310,75,"2024-03-15 09:59:38",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
498,Clouds,"broken clouds",803,04d,53.344,-6.2672,281.82,278.48,281.51,282.25,1000,83,10000,6.69,310,75,"2024-03-15 10:32:00",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
499,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.38,279.04,282.02,282.68,1001,78,10000,7.2,320,75,"2024-03-15 10:57:25",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
500,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.71,279.32,282.02,282.91,1002,76,10000,7.72,320,75,"2024-03-15 11:29:38",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
501,Clouds,"broken clouds",803,04d,53.344,-6.2672,282.72,279.79,282.51,282.92,1002,77,10000,6.17,320,75,"2024-03-15 11:58:01",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
502,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.08,279.67,282.68,283.51,1003,74,10000,8.23,310,75,"2024-03-15 12:30:00",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
503,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.18,282.12,282.36,283.68,1003,72,10000,8.23,310,75,"2024-03-15 12:58:01",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
504,Clouds,"broken clouds",803,04d,53.344,-6.2672,283.66,282.57,283.13,284.03,1004,69,10000,9.26,320,75,"2024-03-15 13:28:34",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
505,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.23,283.17,283.51,284.58,1005,68,10000,8.23,310,40,"2024-03-15 14:01:11",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
506,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.66,283.56,284.44,285.03,1005,65,10000,8.75,310,40,"2024-03-15 14:31:52",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
507,Clouds,"broken clouds",803,04d,53.344,-6.2672,284.74,283.65,284.44,285.14,1005,65,10000,9.26,310,75,"2024-03-15 14:59:00",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
508,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.91,283.76,284.51,285.14,1006,62,10000,8.23,310,40,"2024-03-15 15:28:56",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
509,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.62,283.44,284.44,285.14,1006,62,10000,8.23,320,40,"2024-03-15 16:02:10",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
510,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.64,283.44,283.51,285.51,1007,61,10000,7.2,310,40,"2024-03-15 16:27:57",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
511,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.54,283.33,284.24,284.75,1007,61,10000,5.14,320,40,"2024-03-15 16:59:16",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
512,Clouds,"scattered clouds",802,03d,53.344,-6.2672,284.51,283.27,284.24,284.75,1008,60,10000,5.14,310,40,"2024-03-15 17:29:01",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
513,Clouds,"few clouds",801,02d,53.344,-6.2672,283.28,282.1,282.36,283.92,1008,67,10000,6.17,320,20,"2024-03-15 18:00:50",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
514,Clouds,"few clouds",801,02n,53.344,-6.2672,281.79,279.42,281.25,282.68,1009,69,10000,4.12,310,20,"2024-03-15 18:32:24",1,1565,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
515,Clouds,"few clouds",801,02n,53.344,-6.2672,279.94,277.75,279.03,281.81,1010,76,10000,3.09,310,20,"2024-03-15 19:00:01",1,1565,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
516,Clouds,"few clouds",801,02n,53.344,-6.2672,279.22,276.88,278.47,281.41,1011,81,10000,3.09,300,20,"2024-03-15 19:32:25",1,1565,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
517,Clouds,"few clouds",801,02n,53.344,-6.2672,279.84,277.63,278.47,281.69,1011,79,10000,3.09,310,20,"2024-03-15 19:58:33",2,2046043,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
518,Clouds,"few clouds",801,02n,53.344,-6.2672,279.22,277.26,276.25,280.86,1013,76,10000,2.57,290,20,"2024-03-15 20:32:25",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
519,Clouds,"few clouds",801,02n,53.344,-6.2672,279.18,276.83,276.25,280.86,1013,76,10000,3.09,310,20,"2024-03-15 21:00:02",2,2016139,IE,"2024-03-15 06:38:54","2024-03-15 18:28:59",0,2964574,Dublin,200
